Date,Price,Region,District
2017-04,686.68,Šiauliai,Dainiai
2017-05,711.93,Šiauliai,Dainiai
2017-06,717.14,Šiauliai,Dainiai
2017-07,719.01,Šiauliai,Dainiai
2017-08,709.34,Šiauliai,Dainiai
2017-09,707.02,Šiauliai,Dainiai
2017-10,707.8,Šiauliai,Dainiai
2017-11,699.85,Šiauliai,Dainiai
2017-12,711.9,Šiauliai,Dainiai
2018-01,713.17,Šiauliai,Dainiai
2018-02,708.11,Šiauliai,Dainiai
2018-03,720.11,Šiauliai,Dainiai
2018-04,713.56,Šiauliai,Dainiai
2018-05,718.03,Šiauliai,Dainiai
2018-06,718.29,Šiauliai,Dainiai
2018-07,723.99,Šiauliai,Dainiai
2018-08,703.45,Šiauliai,Dainiai
2018-09,705.21,Šiauliai,Dainiai
2018-10,700.63,Šiauliai,Dainiai
2018-11,707.53,Šiauliai,Dainiai
2018-12,724.66,Šiauliai,Dainiai
2019-01,739.82,Šiauliai,Dainiai
2019-02,751.42,Šiauliai,Dainiai
2019-03,763.75,Šiauliai,Dainiai
2019-04,776.67,Šiauliai,Dainiai
2019-05,804.67,Šiauliai,Dainiai
2019-06,817.58,Šiauliai,Dainiai
2019-07,813.17,Šiauliai,Dainiai
2019-08,814.64,Šiauliai,Dainiai
2019-09,816.13,Šiauliai,Dainiai
2019-10,820.43,Šiauliai,Dainiai
2019-11,825.91,Šiauliai,Dainiai
2019-12,847.29,Šiauliai,Dainiai
2020-01,838.78,Šiauliai,Dainiai
2020-02,859.12,Šiauliai,Dainiai
2020-03,856.4,Šiauliai,Dainiai
2020-04,843.77,Šiauliai,Dainiai
2020-05,852.49,Šiauliai,Dainiai
2020-06,840.37,Šiauliai,Dainiai
2020-07,831.45,Šiauliai,Dainiai
2020-08,831.78,Šiauliai,Dainiai
2020-09,832.25,Šiauliai,Dainiai
2020-10,844.61,Šiauliai,Dainiai
2020-11,852.23,Šiauliai,Dainiai
2020-12,867.16,Šiauliai,Dainiai
2021-01,893.81,Šiauliai,Dainiai
2021-02,944.56,Šiauliai,Dainiai
2021-03,966.57,Šiauliai,Dainiai
2021-04,980.74,Šiauliai,Dainiai
2021-05,998.26,Šiauliai,Dainiai
2021-06,1013.84,Šiauliai,Dainiai
2021-07,1023.24,Šiauliai,Dainiai
2021-08,1029.2,Šiauliai,Dainiai
2021-09,1030.13,Šiauliai,Dainiai
2021-10,1033.29,Šiauliai,Dainiai
2021-11,1046.02,Šiauliai,Dainiai
2021-12,1042.69,Šiauliai,Dainiai
2022-01,1037.46,Šiauliai,Dainiai
2022-02,1033.56,Šiauliai,Dainiai
2022-03,1047.28,Šiauliai,Dainiai
2022-04,1033.55,Šiauliai,Dainiai
2022-05,1065.83,Šiauliai,Dainiai
2022-06,1128.67,Šiauliai,Dainiai
2022-07,1126.77,Šiauliai,Dainiai
2022-08,1159.47,Šiauliai,Dainiai
2022-09,1164.62,Šiauliai,Dainiai
2022-10,1145.98,Šiauliai,Dainiai
2017-01,649.76,Šiauliai,Gytariai
2017-02,726.35,Šiauliai,Gytariai
2017-03,743.77,Šiauliai,Gytariai
2017-04,696.39,Šiauliai,Gytariai
2017-05,691.96,Šiauliai,Gytariai
2017-06,677.85,Šiauliai,Gytariai
2017-07,715.4,Šiauliai,Gytariai
2017-08,737.44,Šiauliai,Gytariai
2017-09,717.68,Šiauliai,Gytariai
2017-10,695.75,Šiauliai,Gytariai
2017-11,718.42,Šiauliai,Gytariai
2017-12,738.77,Šiauliai,Gytariai
2018-01,720.91,Šiauliai,Gytariai
2018-02,734.72,Šiauliai,Gytariai
2018-03,760.5,Šiauliai,Gytariai
2018-04,792.75,Šiauliai,Gytariai
2018-05,770.98,Šiauliai,Gytariai
2018-06,739.74,Šiauliai,Gytariai
2018-07,726.85,Šiauliai,Gytariai
2018-08,718.76,Šiauliai,Gytariai
2018-09,756.41,Šiauliai,Gytariai
2018-10,759.52,Šiauliai,Gytariai
2018-11,733.66,Šiauliai,Gytariai
2018-12,726.58,Šiauliai,Gytariai
2019-01,733.8,Šiauliai,Gytariai
2019-02,771.55,Šiauliai,Gytariai
2019-03,799.01,Šiauliai,Gytariai
2019-04,783.47,Šiauliai,Gytariai
2019-05,790.21,Šiauliai,Gytariai
2019-06,789.83,Šiauliai,Gytariai
2019-07,802.25,Šiauliai,Gytariai
2019-08,805.61,Šiauliai,Gytariai
2019-09,795.27,Šiauliai,Gytariai
2019-10,803.64,Šiauliai,Gytariai
2019-11,789.28,Šiauliai,Gytariai
2019-12,771.61,Šiauliai,Gytariai
2020-01,776.41,Šiauliai,Gytariai
2020-02,814.62,Šiauliai,Gytariai
2020-03,813.66,Šiauliai,Gytariai
2020-04,801.99,Šiauliai,Gytariai
2020-05,783.17,Šiauliai,Gytariai
2020-06,776.32,Šiauliai,Gytariai
2020-07,794.45,Šiauliai,Gytariai
2020-08,803.5,Šiauliai,Gytariai
2020-09,836.25,Šiauliai,Gytariai
2020-10,820.32,Šiauliai,Gytariai
2020-11,811.86,Šiauliai,Gytariai
2020-12,799.95,Šiauliai,Gytariai
2021-01,814.31,Šiauliai,Gytariai
2021-02,852.94,Šiauliai,Gytariai
2021-03,931.53,Šiauliai,Gytariai
2021-04,960.99,Šiauliai,Gytariai
2021-05,977.69,Šiauliai,Gytariai
2021-06,1027.57,Šiauliai,Gytariai
2021-07,1105.5,Šiauliai,Gytariai
2021-08,1060.13,Šiauliai,Gytariai
2021-09,1034.54,Šiauliai,Gytariai
2021-10,1032.83,Šiauliai,Gytariai
2021-11,1029.03,Šiauliai,Gytariai
2021-12,1009.42,Šiauliai,Gytariai
2022-01,1012.14,Šiauliai,Gytariai
2022-02,1023.41,Šiauliai,Gytariai
2022-03,1085.69,Šiauliai,Gytariai
2022-04,1095.49,Šiauliai,Gytariai
2022-05,1079.89,Šiauliai,Gytariai
2022-06,1122.56,Šiauliai,Gytariai
2022-07,1146.07,Šiauliai,Gytariai
2022-08,1099.48,Šiauliai,Gytariai
2022-09,1096.55,Šiauliai,Gytariai
2022-10,1077.54,Šiauliai,Gytariai
2017-01,545.21,Šiauliai,Gubernija
2017-02,576.93,Šiauliai,Gubernija
2017-03,533.45,Šiauliai,Gubernija
2017-04,533.51,Šiauliai,Gubernija
2017-05,563.09,Šiauliai,Gubernija
2017-06,563.85,Šiauliai,Gubernija
2017-07,571.68,Šiauliai,Gubernija
2017-08,550.84,Šiauliai,Gubernija
2017-09,522.36,Šiauliai,Gubernija
2017-10,538.14,Šiauliai,Gubernija
2017-11,564.83,Šiauliai,Gubernija
2017-12,609.12,Šiauliai,Gubernija
2018-01,637.67,Šiauliai,Gubernija
2018-02,610.05,Šiauliai,Gubernija
2018-03,599.55,Šiauliai,Gubernija
2018-04,591.38,Šiauliai,Gubernija
2018-05,588.49,Šiauliai,Gubernija
2018-06,604.99,Šiauliai,Gubernija
2018-07,599.35,Šiauliai,Gubernija
2018-08,607.4,Šiauliai,Gubernija
2018-09,574.28,Šiauliai,Gubernija
2018-10,551.75,Šiauliai,Gubernija
2018-11,528.54,Šiauliai,Gubernija
2018-12,508.41,Šiauliai,Gubernija
2019-01,489.12,Šiauliai,Gubernija
2019-02,485.33,Šiauliai,Gubernija
2019-03,494.22,Šiauliai,Gubernija
2019-04,514.27,Šiauliai,Gubernija
2019-05,473.77,Šiauliai,Gubernija
2019-06,486.82,Šiauliai,Gubernija
2019-07,574.58,Šiauliai,Gubernija
2019-08,558.15,Šiauliai,Gubernija
2019-09,637.81,Šiauliai,Gubernija
2019-10,657.29,Šiauliai,Gubernija
2019-11,621.51,Šiauliai,Gubernija
2019-12,682.09,Šiauliai,Gubernija
2020-01,661.62,Šiauliai,Gubernija
2020-02,697.9,Šiauliai,Gubernija
2020-03,716.71,Šiauliai,Gubernija
2020-04,731.85,Šiauliai,Gubernija
2020-05,689.96,Šiauliai,Gubernija
2020-06,671.73,Šiauliai,Gubernija
2020-07,571.78,Šiauliai,Gubernija
2020-08,626.42,Šiauliai,Gubernija
2020-09,645.52,Šiauliai,Gubernija
2020-10,686.91,Šiauliai,Gubernija
2020-11,757.63,Šiauliai,Gubernija
2020-12,769.38,Šiauliai,Gubernija
2021-01,734.57,Šiauliai,Gubernija
2021-02,757.79,Šiauliai,Gubernija
2021-03,786.24,Šiauliai,Gubernija
2021-04,743.86,Šiauliai,Gubernija
2021-05,762.84,Šiauliai,Gubernija
2021-06,836.48,Šiauliai,Gubernija
2021-07,869.04,Šiauliai,Gubernija
2021-08,837.3,Šiauliai,Gubernija
2021-09,876.84,Šiauliai,Gubernija
2021-10,840.88,Šiauliai,Gubernija
2021-11,808.85,Šiauliai,Gubernija
2021-12,844.5,Šiauliai,Gubernija
2022-01,855.99,Šiauliai,Gubernija
2022-02,894.54,Šiauliai,Gubernija
2022-03,972.11,Šiauliai,Gubernija
2022-04,910.05,Šiauliai,Gubernija
2022-05,914.33,Šiauliai,Gubernija
2022-06,1008.87,Šiauliai,Gubernija
2022-07,1006.84,Šiauliai,Gubernija
2022-08,1071.33,Šiauliai,Gubernija
2022-09,1016.8,Šiauliai,Gubernija
2022-10,926.11,Šiauliai,Gubernija
2017-01,594.28,Šiauliai,Lieporiai
2017-02,610.57,Šiauliai,Lieporiai
2017-03,626.45,Šiauliai,Lieporiai
2017-04,643.1,Šiauliai,Lieporiai
2017-05,663.38,Šiauliai,Lieporiai
2017-06,661.21,Šiauliai,Lieporiai
2017-07,691.87,Šiauliai,Lieporiai
2017-08,688.92,Šiauliai,Lieporiai
2017-09,668.68,Šiauliai,Lieporiai
2017-10,652.08,Šiauliai,Lieporiai
2017-11,635.46,Šiauliai,Lieporiai
2017-12,615.87,Šiauliai,Lieporiai
2018-01,631.35,Šiauliai,Lieporiai
2018-02,647.27,Šiauliai,Lieporiai
2018-03,685.98,Šiauliai,Lieporiai
2018-04,700.17,Šiauliai,Lieporiai
2018-05,686.95,Šiauliai,Lieporiai
2018-06,679.38,Šiauliai,Lieporiai
2018-07,682.56,Šiauliai,Lieporiai
2018-08,676.72,Šiauliai,Lieporiai
2018-09,681.95,Šiauliai,Lieporiai
2018-10,683.88,Šiauliai,Lieporiai
2018-11,682.6,Šiauliai,Lieporiai
2018-12,716.82,Šiauliai,Lieporiai
2019-01,736.65,Šiauliai,Lieporiai
2019-02,738.94,Šiauliai,Lieporiai
2019-03,739.44,Šiauliai,Lieporiai
2019-04,745.19,Šiauliai,Lieporiai
2019-05,754.92,Šiauliai,Lieporiai
2019-06,746.6,Šiauliai,Lieporiai
2019-07,762.35,Šiauliai,Lieporiai
2019-08,760.45,Šiauliai,Lieporiai
2019-09,758.65,Šiauliai,Lieporiai
2019-10,759.48,Šiauliai,Lieporiai
2019-11,767.23,Šiauliai,Lieporiai
2019-12,761.91,Šiauliai,Lieporiai
2020-01,753.53,Šiauliai,Lieporiai
2020-02,757.68,Šiauliai,Lieporiai
2020-03,780.59,Šiauliai,Lieporiai
2020-04,786.33,Šiauliai,Lieporiai
2020-05,790.27,Šiauliai,Lieporiai
2020-06,777.59,Šiauliai,Lieporiai
2020-07,793.13,Šiauliai,Lieporiai
2020-08,806.83,Šiauliai,Lieporiai
2020-09,812.44,Šiauliai,Lieporiai
2020-10,814.74,Šiauliai,Lieporiai
2020-11,839.88,Šiauliai,Lieporiai
2020-12,845.09,Šiauliai,Lieporiai
2021-01,855.42,Šiauliai,Lieporiai
2021-02,899.98,Šiauliai,Lieporiai
2021-03,950.92,Šiauliai,Lieporiai
2021-04,977.2,Šiauliai,Lieporiai
2021-05,1008.47,Šiauliai,Lieporiai
2021-06,1040.76,Šiauliai,Lieporiai
2021-07,1047.44,Šiauliai,Lieporiai
2021-08,1040.28,Šiauliai,Lieporiai
2021-09,1041.77,Šiauliai,Lieporiai
2021-10,1016.36,Šiauliai,Lieporiai
2021-11,1007.1,Šiauliai,Lieporiai
2021-12,1029.47,Šiauliai,Lieporiai
2022-01,1048.57,Šiauliai,Lieporiai
2022-02,1066.37,Šiauliai,Lieporiai
2022-03,1081.63,Šiauliai,Lieporiai
2022-04,1099.34,Šiauliai,Lieporiai
2022-05,1064.48,Šiauliai,Lieporiai
2022-06,1040.77,Šiauliai,Lieporiai
2022-07,1088.07,Šiauliai,Lieporiai
2022-08,1092.03,Šiauliai,Lieporiai
2022-09,1075.47,Šiauliai,Lieporiai
2022-10,1107.84,Šiauliai,Lieporiai
2017-05,582.54,Šiauliai,Medelynas
2017-06,596.84,Šiauliai,Medelynas
2017-07,577.28,Šiauliai,Medelynas
2017-08,621.01,Šiauliai,Medelynas
2017-12,653.72,Šiauliai,Medelynas
2018-01,718.3,Šiauliai,Medelynas
2018-02,712.81,Šiauliai,Medelynas
2018-03,528.39,Šiauliai,Medelynas
2018-04,572.96,Šiauliai,Medelynas
2018-05,674.92,Šiauliai,Medelynas
2018-06,611.76,Šiauliai,Medelynas
2018-07,691.93,Šiauliai,Medelynas
2018-08,638.04,Šiauliai,Medelynas
2018-09,631.17,Šiauliai,Medelynas
2018-10,679.64,Šiauliai,Medelynas
2018-11,538.76,Šiauliai,Medelynas
2018-12,615.16,Šiauliai,Medelynas
2019-01,631.48,Šiauliai,Medelynas
2019-02,609.13,Šiauliai,Medelynas
2019-03,518.77,Šiauliai,Medelynas
2019-04,521.54,Šiauliai,Medelynas
2019-05,503.55,Šiauliai,Medelynas
2019-06,485.22,Šiauliai,Medelynas
2019-07,426.52,Šiauliai,Medelynas
2019-08,453.93,Šiauliai,Medelynas
2019-09,526.32,Šiauliai,Medelynas
2019-10,558.21,Šiauliai,Medelynas
2019-11,611.35,Šiauliai,Medelynas
2019-12,596.29,Šiauliai,Medelynas
2020-01,695.89,Šiauliai,Medelynas
2020-02,833.14,Šiauliai,Medelynas
2020-03,891.29,Šiauliai,Medelynas
2020-04,882.3,Šiauliai,Medelynas
2020-05,751.67,Šiauliai,Medelynas
2020-06,591.18,Šiauliai,Medelynas
2020-07,947.34,Šiauliai,Medelynas
2020-08,660.54,Šiauliai,Medelynas
2020-09,601.16,Šiauliai,Medelynas
2020-10,710.97,Šiauliai,Medelynas
2020-11,720.77,Šiauliai,Medelynas
2020-12,817.78,Šiauliai,Medelynas
2021-01,837.75,Šiauliai,Medelynas
2021-02,814.55,Šiauliai,Medelynas
2021-03,835.3,Šiauliai,Medelynas
2021-06,1075.64,Šiauliai,Medelynas
2021-07,1062.15,Šiauliai,Medelynas
2021-08,921.62,Šiauliai,Medelynas
2022-09,1153.79,Šiauliai,Medelynas
2019-10,220.16,Šiauliai,Pabaliai
2019-11,198.82,Šiauliai,Pabaliai
2019-12,197.38,Šiauliai,Pabaliai
2020-01,179.34,Šiauliai,Pabaliai
2020-02,167.13,Šiauliai,Pabaliai
2020-10,156.47,Šiauliai,Pabaliai
2020-11,125.21,Šiauliai,Pabaliai
2017-01,555.07,Šiauliai,Rėkyva
2017-02,625.47,Šiauliai,Rėkyva
2017-03,589.54,Šiauliai,Rėkyva
2017-04,693.4,Šiauliai,Rėkyva
2017-05,676.08,Šiauliai,Rėkyva
2017-06,672.14,Šiauliai,Rėkyva
2017-07,649.68,Šiauliai,Rėkyva
2017-08,634.25,Šiauliai,Rėkyva
2017-09,605.91,Šiauliai,Rėkyva
2017-10,545.4,Šiauliai,Rėkyva
2017-11,529.48,Šiauliai,Rėkyva
2017-12,582.27,Šiauliai,Rėkyva
2018-01,596.35,Šiauliai,Rėkyva
2018-02,584.23,Šiauliai,Rėkyva
2018-03,571.07,Šiauliai,Rėkyva
2018-04,576.19,Šiauliai,Rėkyva
2018-05,594.88,Šiauliai,Rėkyva
2018-06,580.67,Šiauliai,Rėkyva
2018-07,540.86,Šiauliai,Rėkyva
2018-08,602.69,Šiauliai,Rėkyva
2018-09,597.51,Šiauliai,Rėkyva
2018-10,531.23,Šiauliai,Rėkyva
2018-11,562.26,Šiauliai,Rėkyva
2018-12,572.01,Šiauliai,Rėkyva
2019-01,591.89,Šiauliai,Rėkyva
2019-02,628.46,Šiauliai,Rėkyva
2019-03,617.48,Šiauliai,Rėkyva
2019-04,588.2,Šiauliai,Rėkyva
2019-05,617.64,Šiauliai,Rėkyva
2019-06,645.51,Šiauliai,Rėkyva
2019-07,653.14,Šiauliai,Rėkyva
2019-08,653.67,Šiauliai,Rėkyva
2019-09,636.49,Šiauliai,Rėkyva
2019-10,637.13,Šiauliai,Rėkyva
2019-11,623.96,Šiauliai,Rėkyva
2019-12,611.98,Šiauliai,Rėkyva
2020-01,613.92,Šiauliai,Rėkyva
2020-02,630.57,Šiauliai,Rėkyva
2020-03,654.51,Šiauliai,Rėkyva
2020-04,630.29,Šiauliai,Rėkyva
2020-05,637.29,Šiauliai,Rėkyva
2020-06,608.9,Šiauliai,Rėkyva
2020-07,607.6,Šiauliai,Rėkyva
2020-08,591.29,Šiauliai,Rėkyva
2020-09,577.99,Šiauliai,Rėkyva
2020-10,557.27,Šiauliai,Rėkyva
2020-11,564.97,Šiauliai,Rėkyva
2020-12,568.16,Šiauliai,Rėkyva
2021-01,605.01,Šiauliai,Rėkyva
2021-02,753,Šiauliai,Rėkyva
2021-03,797.8,Šiauliai,Rėkyva
2021-05,840.11,Šiauliai,Rėkyva
2021-06,807.14,Šiauliai,Rėkyva
2021-07,871.66,Šiauliai,Rėkyva
2021-08,842.69,Šiauliai,Rėkyva
2021-09,810.27,Šiauliai,Rėkyva
2021-10,805.18,Šiauliai,Rėkyva
2021-12,809.8,Šiauliai,Rėkyva
2022-02,825.18,Šiauliai,Rėkyva
2022-03,857.51,Šiauliai,Rėkyva
2022-05,912.34,Šiauliai,Rėkyva
2022-10,1020.81,Šiauliai,Rėkyva
2017-01,827.06,Šiauliai,Šimšė
2017-02,771.92,Šiauliai,Šimšė
2017-03,744.58,Šiauliai,Šimšė
2017-04,736.12,Šiauliai,Šimšė
2017-05,739.63,Šiauliai,Šimšė
2017-06,702.81,Šiauliai,Šimšė
2017-07,772.89,Šiauliai,Šimšė
2017-08,750.95,Šiauliai,Šimšė
2017-09,762.6,Šiauliai,Šimšė
2017-10,746.15,Šiauliai,Šimšė
2017-11,805.22,Šiauliai,Šimšė
2017-12,809.06,Šiauliai,Šimšė
2018-01,806.45,Šiauliai,Šimšė
2018-02,835.69,Šiauliai,Šimšė
2018-03,917.63,Šiauliai,Šimšė
2018-04,812.17,Šiauliai,Šimšė
2018-05,793.48,Šiauliai,Šimšė
2018-06,799.63,Šiauliai,Šimšė
2018-07,797.87,Šiauliai,Šimšė
2018-08,837.01,Šiauliai,Šimšė
2018-09,807.58,Šiauliai,Šimšė
2018-10,769.9,Šiauliai,Šimšė
2018-11,778.31,Šiauliai,Šimšė
2018-12,748.84,Šiauliai,Šimšė
2019-01,762.28,Šiauliai,Šimšė
2019-02,802.12,Šiauliai,Šimšė
2019-03,801.24,Šiauliai,Šimšė
2019-04,857.79,Šiauliai,Šimšė
2019-05,798.37,Šiauliai,Šimšė
2019-06,752.63,Šiauliai,Šimšė
2019-07,776.06,Šiauliai,Šimšė
2019-08,761.11,Šiauliai,Šimšė
2019-09,831.58,Šiauliai,Šimšė
2019-10,836.45,Šiauliai,Šimšė
2019-11,818.45,Šiauliai,Šimšė
2019-12,799.35,Šiauliai,Šimšė
2020-01,784.83,Šiauliai,Šimšė
2020-02,782.9,Šiauliai,Šimšė
2020-03,801.31,Šiauliai,Šimšė
2020-04,783.66,Šiauliai,Šimšė
2020-05,768.14,Šiauliai,Šimšė
2020-06,763.67,Šiauliai,Šimšė
2020-07,750.45,Šiauliai,Šimšė
2020-08,791.88,Šiauliai,Šimšė
2020-09,716.95,Šiauliai,Šimšė
2020-10,762.56,Šiauliai,Šimšė
2020-11,772.24,Šiauliai,Šimšė
2020-12,808.09,Šiauliai,Šimšė
2021-01,762.62,Šiauliai,Šimšė
2021-02,748.63,Šiauliai,Šimšė
2021-03,826.13,Šiauliai,Šimšė
2021-04,865.76,Šiauliai,Šimšė
2021-05,880.54,Šiauliai,Šimšė
2021-06,928.93,Šiauliai,Šimšė
2021-07,920.93,Šiauliai,Šimšė
2021-08,914,Šiauliai,Šimšė
2021-09,986.14,Šiauliai,Šimšė
2021-10,1108.47,Šiauliai,Šimšė
2021-11,1064.54,Šiauliai,Šimšė
2021-12,1071.38,Šiauliai,Šimšė
2022-01,1054.72,Šiauliai,Šimšė
2022-02,1012.26,Šiauliai,Šimšė
2022-03,1025.59,Šiauliai,Šimšė
2022-04,1063.99,Šiauliai,Šimšė
2022-05,1058.48,Šiauliai,Šimšė
2022-06,1119.88,Šiauliai,Šimšė
2022-07,1095.35,Šiauliai,Šimšė
2022-08,1108.54,Šiauliai,Šimšė
2022-09,1225.54,Šiauliai,Šimšė
2022-10,1066.27,Šiauliai,Šimšė
2019-03,958.33,Šiauliai,Verduliai
2019-04,933.06,Šiauliai,Verduliai
2019-05,817.46,Šiauliai,Verduliai
2019-06,784.26,Šiauliai,Verduliai
2019-07,752.78,Šiauliai,Verduliai
2019-08,731.77,Šiauliai,Verduliai
2020-12,1115.38,Šiauliai,Verduliai
2021-01,1120.34,Šiauliai,Verduliai
2017-01,535.36,Šiauliai,Zokniai
2017-02,529.7,Šiauliai,Zokniai
2017-03,555.72,Šiauliai,Zokniai
2017-04,547.72,Šiauliai,Zokniai
2017-05,550.36,Šiauliai,Zokniai
2017-06,517.71,Šiauliai,Zokniai
2017-07,526.62,Šiauliai,Zokniai
2017-08,480.11,Šiauliai,Zokniai
2017-09,482.67,Šiauliai,Zokniai
2017-10,496.98,Šiauliai,Zokniai
2017-11,494.12,Šiauliai,Zokniai
2017-12,476.11,Šiauliai,Zokniai
2018-01,488.33,Šiauliai,Zokniai
2018-02,478.75,Šiauliai,Zokniai
2018-03,535.79,Šiauliai,Zokniai
2018-04,565.47,Šiauliai,Zokniai
2018-05,597.32,Šiauliai,Zokniai
2018-06,595.55,Šiauliai,Zokniai
2018-07,597.06,Šiauliai,Zokniai
2018-08,586.47,Šiauliai,Zokniai
2018-09,588.91,Šiauliai,Zokniai
2018-10,577.76,Šiauliai,Zokniai
2018-11,561.13,Šiauliai,Zokniai
2018-12,557.84,Šiauliai,Zokniai
2019-01,520.5,Šiauliai,Zokniai
2019-02,568.02,Šiauliai,Zokniai
2019-03,544.5,Šiauliai,Zokniai
2019-04,581.24,Šiauliai,Zokniai
2019-05,578.52,Šiauliai,Zokniai
2019-06,649.45,Šiauliai,Zokniai
2019-07,654.06,Šiauliai,Zokniai
2019-08,652.46,Šiauliai,Zokniai
2019-09,614.4,Šiauliai,Zokniai
2019-10,681.26,Šiauliai,Zokniai
2019-11,686.29,Šiauliai,Zokniai
2019-12,762.47,Šiauliai,Zokniai
2020-01,747.08,Šiauliai,Zokniai
2020-02,768.73,Šiauliai,Zokniai
2020-03,714.98,Šiauliai,Zokniai
2020-04,665.01,Šiauliai,Zokniai
2020-05,638.59,Šiauliai,Zokniai
2020-06,664.92,Šiauliai,Zokniai
2020-07,664.41,Šiauliai,Zokniai
2020-08,684.42,Šiauliai,Zokniai
2020-09,718.59,Šiauliai,Zokniai
2020-10,766.28,Šiauliai,Zokniai
2020-11,762.04,Šiauliai,Zokniai
2020-12,765.52,Šiauliai,Zokniai
2021-01,755.07,Šiauliai,Zokniai
2021-02,778.42,Šiauliai,Zokniai
2021-03,871.23,Šiauliai,Zokniai
2021-04,914.38,Šiauliai,Zokniai
2021-05,928.67,Šiauliai,Zokniai
2021-06,905.14,Šiauliai,Zokniai
2021-07,948.25,Šiauliai,Zokniai
2021-08,940.44,Šiauliai,Zokniai
2021-09,915.56,Šiauliai,Zokniai
2021-10,837.93,Šiauliai,Zokniai
2021-11,891.94,Šiauliai,Zokniai
2021-12,911.6,Šiauliai,Zokniai
2022-01,959.29,Šiauliai,Zokniai
2022-02,986.46,Šiauliai,Zokniai
2022-03,1019.86,Šiauliai,Zokniai
2022-04,896.02,Šiauliai,Zokniai
2022-05,859.65,Šiauliai,Zokniai
2022-06,824.3,Šiauliai,Zokniai
2022-07,753.81,Šiauliai,Zokniai
2022-08,901.97,Šiauliai,Zokniai
2022-09,1026.1,Šiauliai,Zokniai
2022-10,1036.72,Šiauliai,Zokniai
2017-01,698.4,Šiauliai,Žaliūkiai
2017-02,696.81,Šiauliai,Žaliūkiai
2017-03,712.17,Šiauliai,Žaliūkiai
2017-04,746.01,Šiauliai,Žaliūkiai
2017-05,751.85,Šiauliai,Žaliūkiai
2017-06,729.44,Šiauliai,Žaliūkiai
2017-07,736.29,Šiauliai,Žaliūkiai
2017-08,806.82,Šiauliai,Žaliūkiai
2017-09,847.69,Šiauliai,Žaliūkiai
2017-10,819.19,Šiauliai,Žaliūkiai
2017-11,833.75,Šiauliai,Žaliūkiai
2017-12,864.6,Šiauliai,Žaliūkiai
2018-01,874.82,Šiauliai,Žaliūkiai
2018-02,890.09,Šiauliai,Žaliūkiai
2018-03,892.34,Šiauliai,Žaliūkiai
2018-04,862.87,Šiauliai,Žaliūkiai
2018-05,850.6,Šiauliai,Žaliūkiai
2018-06,861.51,Šiauliai,Žaliūkiai
2018-07,839.58,Šiauliai,Žaliūkiai
2018-08,866.65,Šiauliai,Žaliūkiai
2018-09,827.53,Šiauliai,Žaliūkiai
2018-10,910,Šiauliai,Žaliūkiai
2018-11,893.53,Šiauliai,Žaliūkiai
2018-12,885.49,Šiauliai,Žaliūkiai
2019-01,862.71,Šiauliai,Žaliūkiai
2019-02,863.35,Šiauliai,Žaliūkiai
2019-03,885.68,Šiauliai,Žaliūkiai
2019-04,941.57,Šiauliai,Žaliūkiai
2019-05,860.65,Šiauliai,Žaliūkiai
2019-06,829.89,Šiauliai,Žaliūkiai
2019-07,824.05,Šiauliai,Žaliūkiai
2019-08,840.15,Šiauliai,Žaliūkiai
2019-09,763.87,Šiauliai,Žaliūkiai
2019-10,818.9,Šiauliai,Žaliūkiai
2019-11,823.14,Šiauliai,Žaliūkiai
2019-12,864.05,Šiauliai,Žaliūkiai
2020-01,830.93,Šiauliai,Žaliūkiai
2020-02,795.99,Šiauliai,Žaliūkiai
2020-03,838.07,Šiauliai,Žaliūkiai
2020-04,902.54,Šiauliai,Žaliūkiai
2020-05,975.85,Šiauliai,Žaliūkiai
2020-06,991.99,Šiauliai,Žaliūkiai
2020-07,999.91,Šiauliai,Žaliūkiai
2020-08,978.88,Šiauliai,Žaliūkiai
2020-09,987.39,Šiauliai,Žaliūkiai
2020-10,1061.55,Šiauliai,Žaliūkiai
2020-11,1106.48,Šiauliai,Žaliūkiai
2020-12,1108.82,Šiauliai,Žaliūkiai
2021-01,1133.62,Šiauliai,Žaliūkiai
2021-02,1139.04,Šiauliai,Žaliūkiai
2021-03,1110.78,Šiauliai,Žaliūkiai
2021-04,1084.37,Šiauliai,Žaliūkiai
2021-05,1035.09,Šiauliai,Žaliūkiai
2021-06,1011.26,Šiauliai,Žaliūkiai
2021-07,1072.74,Šiauliai,Žaliūkiai
2021-08,1109.82,Šiauliai,Žaliūkiai
2021-09,1069.2,Šiauliai,Žaliūkiai
2021-10,1035.35,Šiauliai,Žaliūkiai
2021-11,991,Šiauliai,Žaliūkiai
2021-12,1033.14,Šiauliai,Žaliūkiai
2022-01,1105.22,Šiauliai,Žaliūkiai
2022-02,1135.26,Šiauliai,Žaliūkiai
2022-03,1109.43,Šiauliai,Žaliūkiai
2022-04,1026.68,Šiauliai,Žaliūkiai
2022-05,1039.2,Šiauliai,Žaliūkiai
2022-06,1051.08,Šiauliai,Žaliūkiai
2022-07,1131.14,Šiauliai,Žaliūkiai
2022-08,1155.47,Šiauliai,Žaliūkiai
2022-09,1260.57,Šiauliai,Žaliūkiai
2022-10,1241.18,Šiauliai,Žaliūkiai
2017-01,735.99,Panevėžys,Centras
2017-02,747.3,Panevėžys,Centras
2017-03,798.11,Panevėžys,Centras
2017-04,802.2,Panevėžys,Centras
