Date,Price,City,District
2020-09-01,1393,Kaunas,Žemieji Šančiai
2020-10-01,1399,Kaunas,Žemieji Šančiai
2020-11-01,1410,Kaunas,Žemieji Šančiai
2020-12-01,1355,Kaunas,Žemieji Šančiai
2021-01-01,1406,Kaunas,Žemieji Šančiai
2021-02-01,1384,Kaunas,Žemieji Šančiai
2021-03-01,1406,Kaunas,Žemieji Šančiai
2021-04-01,1380,Kaunas,Žemieji Šančiai
2021-05-01,1537,Kaunas,Žemieji Šančiai
2021-06-01,1570,Kaunas,Žemieji Šančiai
2021-07-01,1574,Kaunas,Žemieji Šančiai
2021-08-01,1647,Kaunas,Žemieji Šančiai
2021-09-01,1523,Kaunas,Žemieji Šančiai
2021-10-01,1651,Kaunas,Žemieji Šančiai
2021-11-01,1676,Kaunas,Žemieji Šančiai
2021-12-01,1632,Kaunas,Žemieji Šančiai
2022-01-01,1767,Kaunas,Žemieji Šančiai
2022-02-01,1576,Kaunas,Žemieji Šančiai
2022-03-01,1665,Kaunas,Žemieji Šančiai
2022-04-01,1775,Kaunas,Žemieji Šančiai
2022-05-01,1878,Kaunas,Žemieji Šančiai
2022-06-01,1955,Kaunas,Žemieji Šančiai
2022-07-01,2004,Kaunas,Žemieji Šančiai
2022-08-01,2179,Kaunas,Žemieji Šančiai
2022-09-01,2119,Kaunas,Žemieji Šančiai
2022-10-01,2101,Kaunas,Žemieji Šančiai
2017-11-01,1015,Kaunas,Žemutiniai Kaniūkai
2017-12-01,1006,Kaunas,Žemutiniai Kaniūkai
2018-01-01,1080,Kaunas,Žemutiniai Kaniūkai
2018-02-01,1004,Kaunas,Žemutiniai Kaniūkai
2018-03-01,955,Kaunas,Žemutiniai Kaniūkai
2018-04-01,948,Kaunas,Žemutiniai Kaniūkai
2018-05-01,995,Kaunas,Žemutiniai Kaniūkai
2018-06-01,1043,Kaunas,Žemutiniai Kaniūkai
2018-07-01,1003,Kaunas,Žemutiniai Kaniūkai
2018-08-01,1083,Kaunas,Žemutiniai Kaniūkai
2018-09-01,1096,Kaunas,Žemutiniai Kaniūkai
2018-10-01,1018,Kaunas,Žemutiniai Kaniūkai
2018-11-01,1015,Kaunas,Žemutiniai Kaniūkai
2018-12-01,983,Kaunas,Žemutiniai Kaniūkai
2019-01-01,1006,Kaunas,Žemutiniai Kaniūkai
2019-02-01,1133,Kaunas,Žemutiniai Kaniūkai
2019-03-01,1085,Kaunas,Žemutiniai Kaniūkai
2019-04-01,1165,Kaunas,Žemutiniai Kaniūkai
2019-05-01,1185,Kaunas,Žemutiniai Kaniūkai
2019-06-01,1202,Kaunas,Žemutiniai Kaniūkai
2019-07-01,1141,Kaunas,Žemutiniai Kaniūkai
2019-08-01,1098,Kaunas,Žemutiniai Kaniūkai
2019-09-01,1132,Kaunas,Žemutiniai Kaniūkai
2019-10-01,1134,Kaunas,Žemutiniai Kaniūkai
2019-11-01,1157,Kaunas,Žemutiniai Kaniūkai
2019-12-01,1154,Kaunas,Žemutiniai Kaniūkai
2020-01-01,1181,Kaunas,Žemutiniai Kaniūkai
2020-02-01,1168,Kaunas,Žemutiniai Kaniūkai
2020-03-01,1204,Kaunas,Žemutiniai Kaniūkai
2020-04-01,1203,Kaunas,Žemutiniai Kaniūkai
2020-05-01,1206,Kaunas,Žemutiniai Kaniūkai
2020-06-01,1212,Kaunas,Žemutiniai Kaniūkai
2020-07-01,1182,Kaunas,Žemutiniai Kaniūkai
2020-08-01,1215,Kaunas,Žemutiniai Kaniūkai
2020-09-01,1235,Kaunas,Žemutiniai Kaniūkai
2020-10-01,1282,Kaunas,Žemutiniai Kaniūkai
2020-11-01,1320,Kaunas,Žemutiniai Kaniūkai
2020-12-01,1338,Kaunas,Žemutiniai Kaniūkai
2021-01-01,1361,Kaunas,Žemutiniai Kaniūkai
2021-02-01,1397,Kaunas,Žemutiniai Kaniūkai
2021-03-01,1397,Kaunas,Žemutiniai Kaniūkai
2021-04-01,1416,Kaunas,Žemutiniai Kaniūkai
2021-05-01,1418,Kaunas,Žemutiniai Kaniūkai
2021-06-01,1530,Kaunas,Žemutiniai Kaniūkai
2021-07-01,1524,Kaunas,Žemutiniai Kaniūkai
2021-08-01,1595,Kaunas,Žemutiniai Kaniūkai
2021-09-01,1712,Kaunas,Žemutiniai Kaniūkai
2021-10-01,1651,Kaunas,Žemutiniai Kaniūkai
2021-11-01,1657,Kaunas,Žemutiniai Kaniūkai
2021-12-01,1651,Kaunas,Žemutiniai Kaniūkai
2022-01-01,1669,Kaunas,Žemutiniai Kaniūkai
2022-02-01,1721,Kaunas,Žemutiniai Kaniūkai
2022-03-01,1619,Kaunas,Žemutiniai Kaniūkai
2022-04-01,1573,Kaunas,Žemutiniai Kaniūkai
2022-05-01,1656,Kaunas,Žemutiniai Kaniūkai
2022-06-01,1862,Kaunas,Žemutiniai Kaniūkai
2022-07-01,1925,Kaunas,Žemutiniai Kaniūkai
2022-08-01,1898,Kaunas,Žemutiniai Kaniūkai
2022-09-01,2160,Kaunas,Žemutiniai Kaniūkai
2022-10-01,2106,Kaunas,Žemutiniai Kaniūkai
2017-01-01,1066,Klaipėda,Alksnynė
2017-02-01,1074,Klaipėda,Alksnynė
2017-03-01,1095,Klaipėda,Alksnynė
2017-04-01,1060,Klaipėda,Alksnynė
2017-05-01,1067,Klaipėda,Alksnynė
2017-06-01,1071,Klaipėda,Alksnynė
2017-07-01,1048,Klaipėda,Alksnynė
2017-08-01,1065,Klaipėda,Alksnynė
2017-09-01,1133,Klaipėda,Alksnynė
2017-10-01,1161,Klaipėda,Alksnynė
2017-11-01,1146,Klaipėda,Alksnynė
2017-12-01,1130,Klaipėda,Alksnynė
2018-01-01,1166,Klaipėda,Alksnynė
2018-02-01,1184,Klaipėda,Alksnynė
2018-03-01,1177,Klaipėda,Alksnynė
2018-04-01,1171,Klaipėda,Alksnynė
2018-05-01,1177,Klaipėda,Alksnynė
2018-06-01,1165,Klaipėda,Alksnynė
2018-07-01,1157,Klaipėda,Alksnynė
2018-08-01,1119,Klaipėda,Alksnynė
2018-09-01,1127,Klaipėda,Alksnynė
2018-10-01,1107,Klaipėda,Alksnynė
2018-11-01,1112,Klaipėda,Alksnynė
2018-12-01,1135,Klaipėda,Alksnynė
2019-01-01,1127,Klaipėda,Alksnynė
2019-02-01,1133,Klaipėda,Alksnynė
2019-03-01,1131,Klaipėda,Alksnynė
2019-04-01,1166,Klaipėda,Alksnynė
2019-05-01,1158,Klaipėda,Alksnynė
2019-06-01,1146,Klaipėda,Alksnynė
2019-07-01,1170,Klaipėda,Alksnynė
2019-08-01,1142,Klaipėda,Alksnynė
2019-09-01,1167,Klaipėda,Alksnynė
2019-10-01,1170,Klaipėda,Alksnynė
2019-11-01,1153,Klaipėda,Alksnynė
2019-12-01,1180,Klaipėda,Alksnynė
2020-01-01,1156,Klaipėda,Alksnynė
2020-02-01,1164,Klaipėda,Alksnynė
2020-03-01,1204,Klaipėda,Alksnynė
2020-04-01,1253,Klaipėda,Alksnynė
2020-05-01,1223,Klaipėda,Alksnynė
2020-06-01,1199,Klaipėda,Alksnynė
2020-07-01,1176,Klaipėda,Alksnynė
2020-08-01,1163,Klaipėda,Alksnynė
2020-09-01,1183,Klaipėda,Alksnynė
2020-10-01,1188,Klaipėda,Alksnynė
2020-11-01,1161,Klaipėda,Alksnynė
2020-12-01,1192,Klaipėda,Alksnynė
2021-01-01,1220,Klaipėda,Alksnynė
2021-02-01,1240,Klaipėda,Alksnynė
2021-03-01,1214,Klaipėda,Alksnynė
2021-04-01,1165,Klaipėda,Alksnynė
2021-05-01,1228,Klaipėda,Alksnynė
2021-06-01,1232,Klaipėda,Alksnynė
2021-07-01,1243,Klaipėda,Alksnynė
2021-08-01,1262,Klaipėda,Alksnynė
2021-09-01,1267,Klaipėda,Alksnynė
2021-10-01,1379,Klaipėda,Alksnynė
2021-11-01,1359,Klaipėda,Alksnynė
2021-12-01,1466,Klaipėda,Alksnynė
2022-01-01,1415,Klaipėda,Alksnynė
2022-02-01,1500,Klaipėda,Alksnynė
2022-03-01,1589,Klaipėda,Alksnynė
2022-04-01,1556,Klaipėda,Alksnynė
2022-05-01,1548,Klaipėda,Alksnynė
2022-06-01,1691,Klaipėda,Alksnynė
2022-07-01,1835,Klaipėda,Alksnynė
2022-08-01,1711,Klaipėda,Alksnynė
2022-09-01,1562,Klaipėda,Alksnynė
2022-10-01,1433,Klaipėda,Alksnynė
2017-01-01,1029,Klaipėda,Baltija
2017-02-01,988,Klaipėda,Baltija
2017-03-01,988,Klaipėda,Baltija
2017-04-01,1012,Klaipėda,Baltija
2017-05-01,1012,Klaipėda,Baltija
2017-06-01,1014,Klaipėda,Baltija
2017-07-01,1012,Klaipėda,Baltija
2017-08-01,996,Klaipėda,Baltija
2017-09-01,991,Klaipėda,Baltija
2017-10-01,1005,Klaipėda,Baltija
2017-11-01,1014,Klaipėda,Baltija
2017-12-01,1022,Klaipėda,Baltija
2018-01-01,997,Klaipėda,Baltija
2018-02-01,1013,Klaipėda,Baltija
2018-03-01,1039,Klaipėda,Baltija
2018-04-01,1049,Klaipėda,Baltija
2018-05-01,1051,Klaipėda,Baltija
2018-06-01,1068,Klaipėda,Baltija
2018-07-01,1084,Klaipėda,Baltija
2018-08-01,1089,Klaipėda,Baltija
2018-09-01,1088,Klaipėda,Baltija
2018-10-01,1082,Klaipėda,Baltija
2018-11-01,1068,Klaipėda,Baltija
2018-12-01,1077,Klaipėda,Baltija
2019-01-01,1059,Klaipėda,Baltija
2019-02-01,1057,Klaipėda,Baltija
2019-03-01,1015,Klaipėda,Baltija
2019-04-01,1062,Klaipėda,Baltija
2019-05-01,1095,Klaipėda,Baltija
2019-06-01,1118,Klaipėda,Baltija
2019-07-01,1123,Klaipėda,Baltija
2019-08-01,1118,Klaipėda,Baltija
2019-09-01,1141,Klaipėda,Baltija
2019-10-01,1100,Klaipėda,Baltija
2019-11-01,1135,Klaipėda,Baltija
2019-12-01,1165,Klaipėda,Baltija
2020-01-01,1165,Klaipėda,Baltija
2020-02-01,1186,Klaipėda,Baltija
2020-03-01,1138,Klaipėda,Baltija
2020-04-01,1158,Klaipėda,Baltija
2020-05-01,1123,Klaipėda,Baltija
2020-06-01,1117,Klaipėda,Baltija
2020-07-01,1116,Klaipėda,Baltija
2020-08-01,1110,Klaipėda,Baltija
2020-09-01,1121,Klaipėda,Baltija
2020-10-01,1133,Klaipėda,Baltija
2020-11-01,1235,Klaipėda,Baltija
2020-12-01,1146,Klaipėda,Baltija
2021-01-01,1124,Klaipėda,Baltija
2021-02-01,1171,Klaipėda,Baltija
2021-03-01,1188,Klaipėda,Baltija
2021-04-01,1192,Klaipėda,Baltija
2021-05-01,1302,Klaipėda,Baltija
2021-06-01,1331,Klaipėda,Baltija
2021-07-01,1326,Klaipėda,Baltija
2021-08-01,1315,Klaipėda,Baltija
2021-09-01,1287,Klaipėda,Baltija
2021-10-01,1336,Klaipėda,Baltija
2021-11-01,1326,Klaipėda,Baltija
2021-12-01,1382,Klaipėda,Baltija
2022-01-01,1450,Klaipėda,Baltija
2022-02-01,1417,Klaipėda,Baltija
2022-03-01,1431,Klaipėda,Baltija
2022-04-01,1452,Klaipėda,Baltija
2022-05-01,1452,Klaipėda,Baltija
2022-06-01,1499,Klaipėda,Baltija
2022-07-01,1524,Klaipėda,Baltija
2022-08-01,1545,Klaipėda,Baltija
2022-09-01,1526,Klaipėda,Baltija
2022-10-01,1551,Klaipėda,Baltija
2017-01-01,770,Klaipėda,Bandužiai
2017-02-01,789,Klaipėda,Bandužiai
2017-03-01,773,Klaipėda,Bandužiai
2017-04-01,801,Klaipėda,Bandužiai
2017-05-01,799,Klaipėda,Bandužiai
2017-06-01,795,Klaipėda,Bandužiai
2017-07-01,790,Klaipėda,Bandužiai
2017-08-01,815,Klaipėda,Bandužiai
2017-09-01,814,Klaipėda,Bandužiai
2017-10-01,817,Klaipėda,Bandužiai
2017-11-01,839,Klaipėda,Bandužiai
2017-12-01,830,Klaipėda,Bandužiai
2018-01-01,833,Klaipėda,Bandužiai
2018-02-01,828,Klaipėda,Bandužiai
2018-03-01,831,Klaipėda,Bandužiai
2018-04-01,832,Klaipėda,Bandužiai
2018-05-01,837,Klaipėda,Bandužiai
2018-06-01,841,Klaipėda,Bandužiai
2018-07-01,869,Klaipėda,Bandužiai
2018-08-01,825,Klaipėda,Bandužiai
2018-09-01,851,Klaipėda,Bandužiai
2018-10-01,855,Klaipėda,Bandužiai
2018-11-01,861,Klaipėda,Bandužiai
2018-12-01,852,Klaipėda,Bandužiai
2019-01-01,848,Klaipėda,Bandužiai
2019-02-01,854,Klaipėda,Bandužiai
2019-03-01,849,Klaipėda,Bandužiai
2019-04-01,857,Klaipėda,Bandužiai
2019-05-01,865,Klaipėda,Bandužiai
2019-06-01,865,Klaipėda,Bandužiai
2019-07-01,845,Klaipėda,Bandužiai
2019-08-01,849,Klaipėda,Bandužiai
2019-09-01,856,Klaipėda,Bandužiai
2019-10-01,835,Klaipėda,Bandužiai
2019-11-01,819,Klaipėda,Bandužiai
2019-12-01,819,Klaipėda,Bandužiai
2020-01-01,821,Klaipėda,Bandužiai
2020-02-01,826,Klaipėda,Bandužiai
2020-03-01,846,Klaipėda,Bandužiai
2020-04-01,843,Klaipėda,Bandužiai
2020-05-01,848,Klaipėda,Bandužiai
2020-06-01,860,Klaipėda,Bandužiai
2020-07-01,870,Klaipėda,Bandužiai
2020-08-01,865,Klaipėda,Bandužiai
2020-09-01,855,Klaipėda,Bandužiai
2020-10-01,867,Klaipėda,Bandužiai
2020-11-01,860,Klaipėda,Bandužiai
2020-12-01,862,Klaipėda,Bandužiai
2021-01-01,883,Klaipėda,Bandužiai
2021-02-01,873,Klaipėda,Bandužiai
2021-03-01,916,Klaipėda,Bandužiai
2021-04-01,927,Klaipėda,Bandužiai
2021-05-01,936,Klaipėda,Bandužiai
2021-06-01,959,Klaipėda,Bandužiai
2021-07-01,974,Klaipėda,Bandužiai
2021-08-01,977,Klaipėda,Bandužiai
2021-09-01,1022,Klaipėda,Bandužiai
2021-10-01,1017,Klaipėda,Bandužiai
2021-11-01,1012,Klaipėda,Bandužiai
2021-12-01,1080,Klaipėda,Bandužiai
2022-01-01,1119,Klaipėda,Bandužiai
2022-02-01,1086,Klaipėda,Bandužiai
2022-03-01,1067,Klaipėda,Bandužiai
2022-04-01,1066,Klaipėda,Bandužiai
2022-05-01,1068,Klaipėda,Bandužiai
2022-06-01,1104,Klaipėda,Bandužiai
2022-07-01,1121,Klaipėda,Bandužiai
2022-08-01,1109,Klaipėda,Bandužiai
2022-09-01,1047,Klaipėda,Bandužiai
2022-10-01,1025,Klaipėda,Bandužiai
2017-01-01,1288,Klaipėda,Centras
2017-02-01,1282,Klaipėda,Centras
2017-03-01,1305,Klaipėda,Centras
2017-04-01,1308,Klaipėda,Centras
2017-05-01,1302,Klaipėda,Centras
2017-06-01,1295,Klaipėda,Centras
2017-07-01,1299,Klaipėda,Centras
2017-08-01,1290,Klaipėda,Centras
2017-09-01,1278,Klaipėda,Centras
2017-10-01,1276,Klaipėda,Centras
2017-11-01,1285,Klaipėda,Centras
2017-12-01,1280,Klaipėda,Centras
2018-01-01,1290,Klaipėda,Centras
2018-02-01,1289,Klaipėda,Centras
2018-03-01,1298,Klaipėda,Centras
2018-04-01,1311,Klaipėda,Centras
2018-05-01,1309,Klaipėda,Centras
2018-06-01,1328,Klaipėda,Centras
2018-07-01,1342,Klaipėda,Centras
2018-08-01,1352,Klaipėda,Centras
2018-09-01,1371,Klaipėda,Centras
2018-10-01,1382,Klaipėda,Centras
2018-11-01,1393,Klaipėda,Centras
2018-12-01,1416,Klaipėda,Centras
2019-01-01,1437,Klaipėda,Centras
2019-02-01,1449,Klaipėda,Centras
2019-03-01,1459,Klaipėda,Centras
2019-04-01,1462,Klaipėda,Centras
2019-05-01,1458,Klaipėda,Centras
2019-06-01,1439,Klaipėda,Centras
2019-07-01,1467,Klaipėda,Centras
2019-08-01,1463,Klaipėda,Centras
2019-09-01,1460,Klaipėda,Centras
2019-10-01,1459,Klaipėda,Centras
2019-11-01,1469,Klaipėda,Centras
2019-12-01,1463,Klaipėda,Centras
2020-01-01,1433,Klaipėda,Centras
2020-02-01,1428,Klaipėda,Centras
2020-03-01,1463,Klaipėda,Centras
2020-04-01,1477,Klaipėda,Centras
2020-05-01,1475,Klaipėda,Centras
2020-06-01,1448,Klaipėda,Centras
2020-07-01,1446,Klaipėda,Centras
2020-08-01,1480,Klaipėda,Centras
2020-09-01,1467,Klaipėda,Centras
2020-10-01,1472,Klaipėda,Centras
2020-11-01,1490,Klaipėda,Centras
2020-12-01,1505,Klaipėda,Centras
2021-01-01,1541,Klaipėda,Centras
2021-02-01,1593,Klaipėda,Centras
2021-03-01,1624,Klaipėda,Centras
2021-04-01,1650,Klaipėda,Centras
2021-05-01,1709,Klaipėda,Centras
2021-06-01,1699,Klaipėda,Centras
2021-07-01,1751,Klaipėda,Centras
2021-08-01,1832,Klaipėda,Centras
2021-09-01,1896,Klaipėda,Centras
2021-10-01,1884,Klaipėda,Centras
2021-11-01,1948,Klaipėda,Centras
2021-12-01,1985,Klaipėda,Centras
2022-01-01,2015,Klaipėda,Centras
2022-02-01,2010,Klaipėda,Centras
2022-03-01,2041,Klaipėda,Centras
2022-04-01,2032,Klaipėda,Centras
2022-05-01,2095,Klaipėda,Centras
2022-06-01,2149,Klaipėda,Centras
2022-07-01,2245,Klaipėda,Centras
2022-08-01,2364,Klaipėda,Centras
2022-09-01,2428,Klaipėda,Centras
2022-10-01,2423,Klaipėda,Centras
2017-01-01,968,Klaipėda,Debrecenas
2017-02-01,973,Klaipėda,Debrecenas
2017-03-01,983,Klaipėda,Debrecenas
2017-04-01,969,Klaipėda,Debrecenas
2017-05-01,970,Klaipėda,Debrecenas
2017-06-01,946,Klaipėda,Debrecenas
2017-07-01,945,Klaipėda,Debrecenas
2017-08-01,937,Klaipėda,Debrecenas
2017-09-01,953,Klaipėda,Debrecenas
2017-10-01,966,Klaipėda,Debrecenas
2017-11-01,964,Klaipėda,Debrecenas
2017-12-01,941,Klaipėda,Debrecenas
2018-01-01,926,Klaipėda,Debrecenas
2018-02-01,931,Klaipėda,Debrecenas
2018-03-01,938,Klaipėda,Debrecenas
2018-04-01,969,Klaipėda,Debrecenas
2018-05-01,964,Klaipėda,Debrecenas
2018-06-01,949,Klaipėda,Debrecenas
2018-07-01,940,Klaipėda,Debrecenas
2018-08-01,934,Klaipėda,Debrecenas
2018-09-01,954,Klaipėda,Debrecenas
2018-10-01,968,Klaipėda,Debrecenas
2018-11-01,972,Klaipėda,Debrecenas
2018-12-01,941,Klaipėda,Debrecenas
2019-01-01,930,Klaipėda,Debrecenas
2019-02-01,962,Klaipėda,Debrecenas
2019-03-01,975,Klaipėda,Debrecenas
2019-04-01,990,Klaipėda,Debrecenas
2019-05-01,998,Klaipėda,Debrecenas
2019-06-01,1014,Klaipėda,Debrecenas
2019-07-01,1012,Klaipėda,Debrecenas
2019-08-01,1035,Klaipėda,Debrecenas
2019-09-01,1015,Klaipėda,Debrecenas
2019-10-01,1024,Klaipėda,Debrecenas
2019-11-01,1015,Klaipėda,Debrecenas
2019-12-01,1030,Klaipėda,Debrecenas
2020-01-01,1043,Klaipėda,Debrecenas
2020-02-01,1020,Klaipėda,Debrecenas
2020-03-01,996,Klaipėda,Debrecenas
2020-04-01,1001,Klaipėda,Debrecenas
2020-05-01,973,Klaipėda,Debrecenas
2020-06-01,955,Klaipėda,Debrecenas
2020-07-01,968,Klaipėda,Debrecenas
2020-08-01,947,Klaipėda,Debrecenas
2020-09-01,935,Klaipėda,Debrecenas
2020-10-01,944,Klaipėda,Debrecenas
2020-11-01,939,Klaipėda,Debrecenas
2020-12-01,1007,Klaipėda,Debrecenas
2021-01-01,1068,Klaipėda,Debrecenas
2021-02-01,1091,Klaipėda,Debrecenas
2021-03-01,1087,Klaipėda,Debrecenas
2021-04-01,1112,Klaipėda,Debrecenas
2021-05-01,1151,Klaipėda,Debrecenas
2021-06-01,1120,Klaipėda,Debrecenas
2021-07-01,1150,Klaipėda,Debrecenas
2021-08-01,1146,Klaipėda,Debrecenas
2021-09-01,1121,Klaipėda,Debrecenas
2021-10-01,1168,Klaipėda,Debrecenas
2021-11-01,1221,Klaipėda,Debrecenas
2021-12-01,1218,Klaipėda,Debrecenas
2022-01-01,1269,Klaipėda,Debrecenas
2022-02-01,1264,Klaipėda,Debrecenas
2022-03-01,1269,Klaipėda,Debrecenas
2022-04-01,1248,Klaipėda,Debrecenas
2022-05-01,1262,Klaipėda,Debrecenas
2022-06-01,1307,Klaipėda,Debrecenas
2022-07-01,1342,Klaipėda,Debrecenas
2022-08-01,1361,Klaipėda,Debrecenas
2022-09-01,1314,Klaipėda,Debrecenas
2022-10-01,1301,Klaipėda,Debrecenas
2017-01-01,2058,Klaipėda,Giruliai
2017-02-01,2039,Klaipėda,Giruliai
2017-03-01,2158,Klaipėda,Giruliai
2017-04-01,2163,Klaipėda,Giruliai
2017-05-01,2160,Klaipėda,Giruliai
2017-06-01,2185,Klaipėda,Giruliai
2017-07-01,2155,Klaipėda,Giruliai
2017-08-01,2159,Klaipėda,Giruliai
2017-09-01,2149,Klaipėda,Giruliai
2017-10-01,2166,Klaipėda,Giruliai
2017-11-01,2070,Klaipėda,Giruliai
2017-12-01,2061,Klaipėda,Giruliai
2018-01-01,2081,Klaipėda,Giruliai
2018-02-01,2038,Klaipėda,Giruliai
2018-03-01,2083,Klaipėda,Giruliai
2018-04-01,2108,Klaipėda,Giruliai
2018-05-01,2131,Klaipėda,Giruliai
2018-06-01,2087,Klaipėda,Giruliai
2018-07-01,2138,Klaipėda,Giruliai
2018-08-01,2158,Klaipėda,Giruliai
2018-09-01,2178,Klaipėda,Giruliai
2018-10-01,2101,Klaipėda,Giruliai
2018-11-01,1897,Klaipėda,Giruliai
2018-12-01,1817,Klaipėda,Giruliai
2019-01-01,1804,Klaipėda,Giruliai
2019-02-01,1975,Klaipėda,Giruliai
2019-03-01,1962,Klaipėda,Giruliai
2019-04-01,1946,Klaipėda,Giruliai
2019-05-01,1998,Klaipėda,Giruliai
2019-06-01,2124,Klaipėda,Giruliai
2019-07-01,2194,Klaipėda,Giruliai
2019-08-01,2116,Klaipėda,Giruliai
2019-09-01,2173,Klaipėda,Giruliai
2019-10-01,2112,Klaipėda,Giruliai
2019-11-01,2060,Klaipėda,Giruliai
2019-12-01,2108,Klaipėda,Giruliai
2020-01-01,2127,Klaipėda,Giruliai
2020-02-01,2098,Klaipėda,Giruliai
2020-03-01,2188,Klaipėda,Giruliai
2020-04-01,2216,Klaipėda,Giruliai
2020-05-01,2208,Klaipėda,Giruliai
2020-06-01,2241,Klaipėda,Giruliai
2020-07-01,2335,Klaipėda,Giruliai
2020-08-01,2259,Klaipėda,Giruliai
2020-09-01,2267,Klaipėda,Giruliai
2020-10-01,2165,Klaipėda,Giruliai
2020-11-01,2246,Klaipėda,Giruliai
2020-12-01,2260,Klaipėda,Giruliai
2021-01-01,2294,Klaipėda,Giruliai
2021-02-01,2470,Klaipėda,Giruliai
2021-03-01,2573,Klaipėda,Giruliai
2021-09-01,3078,Klaipėda,Giruliai
2021-10-01,3743,Klaipėda,Giruliai
2021-11-01,3776,Klaipėda,Giruliai
2021-12-01,3669,Klaipėda,Giruliai
2022-01-01,3269,Klaipėda,Giruliai
2022-02-01,3467,Klaipėda,Giruliai
2022-03-01,3516,Klaipėda,Giruliai
2022-04-01,3767,Klaipėda,Giruliai
2022-05-01,4370,Klaipėda,Giruliai
2022-06-01,3072,Klaipėda,Giruliai
2022-07-01,3770,Klaipėda,Giruliai
2022-08-01,3663,Klaipėda,Giruliai
2022-09-01,3731,Klaipėda,Giruliai
2022-10-01,3398,Klaipėda,Giruliai
2017-01-01,1182,Klaipėda,Kaunas
2017-02-01,1184,Klaipėda,Kaunas
2017-03-01,1150,Klaipėda,Kaunas
2017-04-01,1176,Klaipėda,Kaunas
2017-05-01,1185,Klaipėda,Kaunas
2017-06-01,1210,Klaipėda,Kaunas
2017-07-01,1207,Klaipėda,Kaunas
2017-08-01,1244,Klaipėda,Kaunas
2017-09-01,1210,Klaipėda,Kaunas
2017-10-01,1201,Klaipėda,Kaunas
2017-11-01,1169,Klaipėda,Kaunas
2017-12-01,1173,Klaipėda,Kaunas
2018-01-01,1164,Klaipėda,Kaunas
2018-02-01,1123,Klaipėda,Kaunas
2018-03-01,1120,Klaipėda,Kaunas
2018-04-01,1182,Klaipėda,Kaunas
2018-05-01,1171,Klaipėda,Kaunas
2018-06-01,1146,Klaipėda,Kaunas
2018-07-01,1127,Klaipėda,Kaunas
2018-08-01,1124,Klaipėda,Kaunas
2018-09-01,1123,Klaipėda,Kaunas
2018-10-01,1117,Klaipėda,Kaunas
2018-11-01,1122,Klaipėda,Kaunas
2018-12-01,1132,Klaipėda,Kaunas
2019-01-01,1169,Klaipėda,Kaunas
2019-02-01,1147,Klaipėda,Kaunas
2019-03-01,1145,Klaipėda,Kaunas
2019-04-01,1099,Klaipėda,Kaunas
2019-05-01,1130,Klaipėda,Kaunas
2019-06-01,1179,Klaipėda,Kaunas
2019-07-01,1160,Klaipėda,Kaunas
2019-08-01,1174,Klaipėda,Kaunas
2019-09-01,1206,Klaipėda,Kaunas
2019-10-01,1266,Klaipėda,Kaunas
2019-11-01,1252,Klaipėda,Kaunas
2019-12-01,1273,Klaipėda,Kaunas
2020-01-01,1263,Klaipėda,Kaunas
2020-02-01,1248,Klaipėda,Kaunas
2020-03-01,1219,Klaipėda,Kaunas
2020-04-01,1227,Klaipėda,Kaunas
2020-05-01,1248,Klaipėda,Kaunas
2020-06-01,1251,Klaipėda,Kaunas
2020-07-01,1166,Klaipėda,Kaunas
2020-08-01,1172,Klaipėda,Kaunas
2020-09-01,1228,Klaipėda,Kaunas
2020-10-01,1204,Klaipėda,Kaunas
2020-11-01,1157,Klaipėda,Kaunas
2020-12-01,1175,Klaipėda,Kaunas
2021-01-01,1203,Klaipėda,Kaunas
2021-02-01,1170,Klaipėda,Kaunas
2021-03-01,1215,Klaipėda,Kaunas
2021-04-01,1333,Klaipėda,Kaunas
2021-05-01,1351,Klaipėda,Kaunas
2021-06-01,1506,Klaipėda,Kaunas
2021-07-01,1643,Klaipėda,Kaunas
2021-08-01,1595,Klaipėda,Kaunas
2021-09-01,1476,Klaipėda,Kaunas
2021-10-01,1434,Klaipėda,Kaunas
2021-11-01,1495,Klaipėda,Kaunas
2021-12-01,1477,Klaipėda,Kaunas
2022-01-01,1401,Klaipėda,Kaunas
2022-02-01,1362,Klaipėda,Kaunas
2022-03-01,1517,Klaipėda,Kaunas
2022-04-01,1601,Klaipėda,Kaunas
2022-05-01,1602,Klaipėda,Kaunas
2022-06-01,1602,Klaipėda,Kaunas
2022-07-01,1641,Klaipėda,Kaunas
2022-08-01,1699,Klaipėda,Kaunas
2022-09-01,1746,Klaipėda,Kaunas
2022-10-01,1564,Klaipėda,Kaunas
2019-02-01,1121,Klaipėda,Labrenciškės
2019-03-01,1429,Klaipėda,Labrenciškės
2019-04-01,1404,Klaipėda,Labrenciškės
2019-05-01,1431,Klaipėda,Labrenciškės
2019-06-01,1475,Klaipėda,Labrenciškės
2019-10-01,1239,Klaipėda,Labrenciškės
2019-11-01,1196,Klaipėda,Labrenciškės
2019-12-01,1196,Klaipėda,Labrenciškės
2020-01-01,1197,Klaipėda,Labrenciškės
2020-02-01,1200,Klaipėda,Labrenciškės
2020-03-01,1211,Klaipėda,Labrenciškės
2020-04-01,1223,Klaipėda,Labrenciškės
2020-05-01,1236,Klaipėda,Labrenciškės
2020-06-01,1137,Klaipėda,Labrenciškės
2020-11-01,1510,Klaipėda,Labrenciškės
