Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
99000,1597,62.0,2,9,3,1997-01-01,Central,Fully equipped,0.22,0.22,0.14,0.11,4,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-siaures-pr-parduodamas-vidinis-sviesus-ir-siltas-3-kamb-1-3257732/
86000,1720,50.0,2,5,2,1976-01-01,Central,Fully equipped,0.11,0.11,0.39,0.21,3,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-gelezinio-vilko-g-dvieju-kambariu-butas-kalnieciu-raj-1-3254217/
52900,1459,36.25,1,5,1,1979-01-01,Central,Fully equipped,0.11,0.32,0.32,0.23,10,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-savanoriu-pr-parduodamas-butas-kalnieciu-mikrorajone-1-3253281/
69000,1568,44.0,4,5,2,1974-01-01,Central,Fully equipped,0.22,0.29,0.47,0.16,10,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-p-luksio-g-sviesus-siltas-butas-salia-kalnieciu-parko-1-3260814/
74000,1669,44.33,3,5,2,1974-01-01,Central,Fully equipped,0.24,0.15,0.4,0.09,9,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-p-luksio-g-parduodamas-2-ju-kambariu-butas-salia-1-3270872/
17500,999,17.51,5,5,1,1891-01-01,Central,Fully equipped,0.26,0.21,0.41,0.12,4,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-kalnieciu-g-gal-ieskote-savo-pirmojo-buto-kuris-butu-1-3245705/
45000,1356,33.18,3,5,1,1981-01-01,Central,Fully equipped,0.31,0.12,0.46,0.04,7,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-muravos-g-puiki-galimybe-isigyti-buta-prie-pat-1-3272978/
77900,1590,49.0,4,5,2,1992-01-01,Central,Fully equipped,0.33,0.06,0.11,0.18,4,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-siaures-pr-parduodamas-2k-naujai-suremontuotas-ir-1-3272850/
56999,1541,37.0,3,5,2,1979-01-01,Central,Partial decoration,0.3,0.11,0.38,0.26,8,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-pakrascio-g-reikalingas-kapitalinis-remontas-butui-1-3272702/
48500,1516,32.0,3,5,1,1981-01-01,Central,Fully equipped,0.43,0.11,0.56,0.31,4,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-kalnieciu-g-parduodamas-vieno-kambario-butas-kalnieciuose-1-3272542/
105000,1544,68.0,5,12,4,1981-01-01,Central,Fully equipped,0.07,0.07,0.37,0.08,3,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-siaures-pr-parduodamas-tvarkingas-siuolaikiskai-1-3271640/
